Id,Store,DayOfWeek,Date,Customers,Open,Promo,StateHoliday,SchoolHoliday
358656,870,6,2014-08-23,602,1,0,0,0
358657,871,6,2014-08-23,587,1,0,0,1
358658,872,6,2014-08-23,707,1,0,0,0
358660,874,6,2014-08-23,429,1,0,0,1
358662,876,6,2014-08-23,305,1,0,0,0
358663,877,6,2014-08-23,767,1,0,0,0
358664,878,6,2014-08-23,530,1,0,0,0
358665,880,6,2014-08-23,501,1,0,0,0
358668,883,6,2014-08-23,292,1,0,0,0
358669,885,6,2014-08-23,743,1,0,0,0
358671,887,6,2014-08-23,442,1,0,0,1
358673,889,6,2014-08-23,265,1,0,0,0
358674,891,6,2014-08-23,1151,1,0,0,0
358675,892,6,2014-08-23,347,1,0,0,0
358678,896,6,2014-08-23,1120,1,0,0,0
358680,898,6,2014-08-23,218,1,0,0,0
358681,899,6,2014-08-23,221,1,0,0,0
358682,901,6,2014-08-23,480,1,0,0,0
358683,905,6,2014-08-23,909,1,0,0,0
358684,906,6,2014-08-23,956,1,0,0,1
358685,907,6,2014-08-23,844,1,0,0,0
358686,908,6,2014-08-23,176,1,0,0,1
358687,910,6,2014-08-23,395,1,0,0,0
358688,911,6,2014-08-23,783,1,0,0,0
358689,912,6,2014-08-23,896,1,0,0,0
358690,913,6,2014-08-23,951,1,0,0,0
358691,914,6,2014-08-23,903,1,0,0,0
358692,916,6,2014-08-23,688,1,0,0,0
358693,917,6,2014-08-23,462,1,0,0,0
358694,918,6,2014-08-23,265,1,0,0,0
358695,921,6,2014-08-23,423,1,0,0,0
358696,922,6,2014-08-23,769,1,0,0,0
358697,923,6,2014-08-23,715,1,0,0,0
358698,924,6,2014-08-23,305,1,0,0,0
358700,926,6,2014-08-23,560,1,0,0,0
358701,927,6,2014-08-23,666,1,0,0,0
358702,928,6,2014-08-23,665,1,0,0,0
358703,929,6,2014-08-23,571,1,0,0,0
358704,930,6,2014-08-23,1193,1,0,0,0
358705,931,6,2014-08-23,576,1,0,0,0
358706,933,6,2014-08-23,458,1,0,0,0
358707,934,6,2014-08-23,463,1,0,0,0
358708,935,6,2014-08-23,384,1,0,0,0
358710,937,6,2014-08-23,490,1,0,0,1
358711,938,6,2014-08-23,731,1,0,0,1
358712,939,6,2014-08-23,607,1,0,0,0
358714,942,6,2014-08-23,448,1,0,0,1
358715,943,6,2014-08-23,602,1,0,0,0
358716,944,6,2014-08-23,1106,1,0,0,1
358717,945,6,2014-08-23,325,1,0,0,0
358718,946,6,2014-08-23,308,1,0,0,0
358719,947,6,2014-08-23,1204,1,0,0,0
358720,948,6,2014-08-23,1268,1,0,0,0
358722,950,6,2014-08-23,0,0,0,0,0
358724,953,6,2014-08-23,228,1,0,0,0
358725,954,6,2014-08-23,941,1,0,0,0
358727,956,6,2014-08-23,267,1,0,0,0
358728,957,6,2014-08-23,557,1,0,0,0
358729,958,6,2014-08-23,394,1,0,0,0
358730,959,6,2014-08-23,434,1,0,0,0
358732,961,6,2014-08-23,648,1,0,0,0
358733,962,6,2014-08-23,680,1,0,0,0
358735,964,6,2014-08-23,1206,1,0,0,0
358736,965,6,2014-08-23,715,1,0,0,1
358737,966,6,2014-08-23,405,1,0,0,0
358738,967,6,2014-08-23,640,1,0,0,0
358740,969,6,2014-08-23,437,1,0,0,0
358742,971,6,2014-08-23,860,1,0,0,0
358743,972,6,2014-08-23,142,1,0,0,0
358745,975,6,2014-08-23,536,1,0,0,0
358746,976,6,2014-08-23,512,1,0,0,0
358747,978,6,2014-08-23,689,1,0,0,0
358748,979,6,2014-08-23,501,1,0,0,0
358749,980,6,2014-08-23,458,1,0,0,0
358750,981,6,2014-08-23,614,1,0,0,0
358755,986,6,2014-08-23,616,1,0,0,0
358756,987,6,2014-08-23,515,1,0,0,0
358758,990,6,2014-08-23,501,1,0,0,0
358759,991,6,2014-08-23,562,1,0,0,0
358760,992,6,2014-08-23,399,1,0,0,0
358762,994,6,2014-08-23,242,1,0,0,0
358763,995,6,2014-08-23,680,1,0,0,0
358764,996,6,2014-08-23,448,1,0,0,0
358765,997,6,2014-08-23,304,1,0,0,1
358766,998,6,2014-08-23,387,1,0,0,0
358767,999,6,2014-08-23,390,1,0,0,0
358768,1001,6,2014-08-23,350,1,0,0,0
358769,1002,6,2014-08-23,746,1,0,0,0
358770,1003,6,2014-08-23,480,1,0,0,0
358772,1006,6,2014-08-23,765,1,0,0,0
358773,1007,6,2014-08-23,1000,1,0,0,0
358774,1008,6,2014-08-23,710,1,0,0,0
358775,1010,6,2014-08-23,979,1,0,0,0
358776,1011,6,2014-08-23,1059,1,0,0,0
358777,1013,6,2014-08-23,266,1,0,0,0
358778,1014,6,2014-08-23,663,1,0,0,0
358779,1015,6,2014-08-23,359,1,0,0,0
358780,1016,6,2014-08-23,382,1,0,0,0
358781,1017,6,2014-08-23,677,1,0,0,0
358782,1018,6,2014-08-23,1370,1,0,0,0
358785,1022,6,2014-08-23,827,1,0,0,0
358786,1023,6,2014-08-23,505,1,0,0,0
358787,1024,6,2014-08-23,833,1,0,0,0
358789,1026,6,2014-08-23,1055,1,0,0,0
358790,1028,6,2014-08-23,347,1,0,0,0
358792,1030,6,2014-08-23,149,1,0,0,0
358793,1031,6,2014-08-23,340,1,0,0,0
358794,1032,6,2014-08-23,456,1,0,0,0
358795,1033,6,2014-08-23,930,1,0,0,0
358796,1034,6,2014-08-23,235,1,0,0,0
358798,1036,6,2014-08-23,508,1,0,0,0
358799,1037,6,2014-08-23,737,1,0,0,0
358800,1039,6,2014-08-23,1736,1,0,0,0
358801,1040,6,2014-08-23,717,1,0,0,0
358802,1042,6,2014-08-23,361,1,0,0,0
358803,1043,6,2014-08-23,1021,1,0,0,0
358804,1044,6,2014-08-23,839,1,0,0,0
358805,1045,6,2014-08-23,937,1,0,0,0
358807,1047,6,2014-08-23,338,1,0,0,0
358808,1048,6,2014-08-23,521,1,0,0,0
358810,1051,6,2014-08-23,672,1,0,0,0
358811,1052,6,2014-08-23,610,1,0,0,0
358814,1055,6,2014-08-23,831,1,0,0,0
358816,1058,6,2014-08-23,495,1,0,0,0
358817,1059,6,2014-08-23,1164,1,0,0,0
358818,1060,6,2014-08-23,712,1,0,0,0
358819,1061,6,2014-08-23,539,1,0,0,0
358820,1062,6,2014-08-23,490,1,0,0,0
358821,1063,6,2014-08-23,469,1,0,0,0
358822,1064,6,2014-08-23,925,1,0,0,0
358823,1066,6,2014-08-23,1021,1,0,0,0
358824,1068,6,2014-08-23,270,1,0,0,0
358825,1069,6,2014-08-23,431,1,0,0,0
358827,1071,6,2014-08-23,551,1,0,0,0
358828,1072,6,2014-08-23,387,1,0,0,0
358829,1073,6,2014-08-23,768,1,0,0,0
358830,1074,6,2014-08-23,475,1,0,0,0
358831,1075,6,2014-08-23,1042,1,0,0,0
358832,1076,6,2014-08-23,467,1,0,0,0
358833,1077,6,2014-08-23,364,1,0,0,0
358834,1078,6,2014-08-23,415,1,0,0,0
358835,1079,6,2014-08-23,442,1,0,0,1
358836,1081,6,2014-08-23,503,1,0,0,0
358837,1082,6,2014-08-23,686,1,0,0,0
358838,1083,6,2014-08-23,333,1,0,0,1
358839,1084,6,2014-08-23,596,1,0,0,1
358840,1085,6,2014-08-23,507,1,0,0,0
358841,1086,6,2014-08-23,463,1,0,0,1
358842,1087,6,2014-08-23,530,1,0,0,1
358844,1089,6,2014-08-23,1011,1,0,0,0
358845,1090,6,2014-08-23,322,1,0,0,0
358847,1093,6,2014-08-23,714,1,0,0,0
358848,1095,6,2014-08-23,534,1,0,0,0
358849,1096,6,2014-08-23,594,1,0,0,0
358851,1098,6,2014-08-23,355,1,0,0,0
358852,1099,6,2014-08-23,1110,1,0,0,0
358853,1100,6,2014-08-23,431,1,0,0,0
358854,1101,6,2014-08-23,917,1,0,0,0
358855,1103,6,2014-08-23,375,1,0,0,1
358856,1105,6,2014-08-23,454,1,0,0,0
358857,1106,6,2014-08-23,357,1,0,0,0
358858,1108,6,2014-08-23,202,1,0,0,0
358859,1110,6,2014-08-23,379,1,0,0,0
358860,1111,6,2014-08-23,238,1,0,0,0
358861,1112,6,2014-08-23,757,1,0,0,0
358862,1113,6,2014-08-23,657,1,0,0,0
358863,1114,6,2014-08-23,3556,1,0,0,0
358864,1115,6,2014-08-23,434,1,0,0,1
358865,1,5,2014-08-22,461,1,1,0,1
358866,2,5,2014-08-22,586,1,1,0,1
358867,3,5,2014-08-22,752,1,1,0,0
358869,5,5,2014-08-22,577,1,1,0,1
358870,6,5,2014-08-22,580,1,1,0,1
358871,7,5,2014-08-22,1201,1,1,0,1
358872,8,5,2014-08-22,588,1,1,0,1
358873,9,5,2014-08-22,613,1,1,0,0
358874,10,5,2014-08-22,531,1,1,0,1
358876,12,5,2014-08-22,903,1,1,0,1
358877,14,5,2014-08-22,652,1,1,0,0
358878,15,5,2014-08-22,725,1,1,0,1
358879,16,5,2014-08-22,747,1,1,0,1
358880,17,5,2014-08-22,855,1,1,0,1
358881,18,5,2014-08-22,812,1,1,0,1
358882,19,5,2014-08-22,696,1,1,0,0
358883,21,5,2014-08-22,503,1,1,0,1
358884,23,5,2014-08-22,517,1,1,0,1
358886,25,5,2014-08-22,1466,1,1,0,0
358887,26,5,2014-08-22,592,1,1,0,1
358888,27,5,2014-08-22,1058,1,1,0,0
358889,28,5,2014-08-22,0,0,1,0,1
358890,29,5,2014-08-22,662,1,1,0,0
358891,30,5,2014-08-22,648,1,1,0,0
358893,33,5,2014-08-22,811,1,1,0,0
358894,34,5,2014-08-22,962,1,1,0,1
358895,35,5,2014-08-22,802,1,1,0,0
358896,37,5,2014-08-22,792,1,1,0,1
358897,38,5,2014-08-22,569,1,1,0,0
358898,39,5,2014-08-22,597,1,1,0,0
358900,42,5,2014-08-22,1118,1,1,0,0
358901,43,5,2014-08-22,683,1,1,0,0
358902,44,5,2014-08-22,811,1,1,0,1
358904,47,5,2014-08-22,973,1,1,0,0
358905,48,5,2014-08-22,430,1,1,0,0
358906,49,5,2014-08-22,546,1,1,0,1
358908,53,5,2014-08-22,592,1,1,0,1
358909,54,5,2014-08-22,698,1,1,0,1
358911,56,5,2014-08-22,510,1,1,0,1
358915,61,5,2014-08-22,555,1,1,0,1
358916,62,5,2014-08-22,765,1,1,0,0
358917,63,5,2014-08-22,786,1,1,0,1
358919,65,5,2014-08-22,463,1,1,0,1
358920,66,5,2014-08-22,517,1,1,0,1
358923,69,5,2014-08-22,1145,1,1,0,1
358924,70,5,2014-08-22,641,1,1,0,1
358926,73,5,2014-08-22,481,1,1,0,1
358927,74,5,2014-08-22,818,1,1,0,0
358928,75,5,2014-08-22,716,1,1,0,1
358930,78,5,2014-08-22,517,1,1,0,1
358932,80,5,2014-08-22,548,1,1,0,1
358933,82,5,2014-08-22,989,1,1,0,0
358934,83,5,2014-08-22,368,1,1,0,0
358936,85,5,2014-08-22,956,1,1,0,1
358937,86,5,2014-08-22,598,1,1,0,0
358939,88,5,2014-08-22,619,1,1,0,1
358940,90,5,2014-08-22,1005,1,1,0,0
358941,91,5,2014-08-22,612,1,1,0,1
358942,92,5,2014-08-22,565,1,1,0,0
358943,93,5,2014-08-22,753,1,1,0,0
358944,94,5,2014-08-22,634,1,1,0,0
358945,95,5,2014-08-22,931,1,1,0,1
358946,96,5,2014-08-22,542,1,1,0,1
358948,98,5,2014-08-22,475,1,1,0,0
358951,103,5,2014-08-22,416,1,1,0,1
358952,104,5,2014-08-22,1251,1,1,0,1
358953,105,5,2014-08-22,442,1,1,0,1
358954,106,5,2014-08-22,869,1,1,0,1
358955,107,5,2014-08-22,852,1,1,0,1
358956,109,5,2014-08-22,754,1,1,0,1
358958,111,5,2014-08-22,671,1,1,0,1
358959,112,5,2014-08-22,704,1,1,0,1
358961,116,5,2014-08-22,778,1,1,0,1
358962,117,5,2014-08-22,525,1,1,0,0
358963,118,5,2014-08-22,767,1,1,0,1
358964,119,5,2014-08-22,630,1,1,0,1
358965,120,5,2014-08-22,642,1,1,0,1
358966,121,5,2014-08-22,550,1,1,0,1
358967,122,5,2014-08-22,1082,1,1,0,1
358968,123,5,2014-08-22,797,1,1,0,1
358969,124,5,2014-08-22,630,1,1,0,0
358970,125,5,2014-08-22,1545,1,1,0,1
358971,126,5,2014-08-22,608,1,1,0,0
358972,128,5,2014-08-22,585,1,1,0,1
358973,130,5,2014-08-22,446,1,1,0,1
358974,131,5,2014-08-22,490,1,1,0,0
358975,133,5,2014-08-22,767,1,1,0,1
358976,134,5,2014-08-22,528,1,1,0,1
358977,135,5,2014-08-22,537,1,1,0,1
358978,138,5,2014-08-22,739,1,1,0,1
358980,141,5,2014-08-22,554,1,1,0,1
358982,143,5,2014-08-22,565,1,1,0,1
358983,146,5,2014-08-22,796,1,1,0,0
358984,147,5,2014-08-22,951,1,1,0,0
358985,148,5,2014-08-22,790,1,1,0,1
358986,150,5,2014-08-22,1043,1,1,0,1
358987,151,5,2014-08-22,636,1,1,0,1
358988,152,5,2014-08-22,626,1,1,0,0
358989,153,5,2014-08-22,665,1,1,0,0
358990,154,5,2014-08-22,732,1,1,0,1
358991,156,5,2014-08-22,710,1,1,0,1
358993,158,5,2014-08-22,524,1,1,0,1
358994,160,5,2014-08-22,576,1,1,0,1
358995,161,5,2014-08-22,937,1,1,0,0
358996,162,5,2014-08-22,604,1,1,0,1
358997,163,5,2014-08-22,839,1,1,0,1
358998,166,5,2014-08-22,775,1,1,0,0
358999,167,5,2014-08-22,1039,1,1,0,1
359000,168,5,2014-08-22,762,1,1,0,1
359002,170,5,2014-08-22,536,1,1,0,0
359003,171,5,2014-08-22,954,1,1,0,0
359004,173,5,2014-08-22,962,1,1,0,1
359006,176,5,2014-08-22,616,1,1,0,0
359007,177,5,2014-08-22,491,1,1,0,1
359008,178,5,2014-08-22,1016,1,1,0,1
359010,180,5,2014-08-22,750,1,1,0,0
359011,182,5,2014-08-22,455,1,1,0,1
359012,184,5,2014-08-22,636,1,1,0,0
359014,187,5,2014-08-22,936,1,1,0,1
359015,188,5,2014-08-22,454,1,1,0,1
359016,189,5,2014-08-22,868,1,1,0,1
359018,194,5,2014-08-22,442,1,1,0,1
359019,195,5,2014-08-22,1369,1,1,0,0
359020,196,5,2014-08-22,647,1,1,0,1
359021,197,5,2014-08-22,960,1,1,0,0
359022,198,5,2014-08-22,437,1,1,0,1
359025,201,5,2014-08-22,512,1,1,0,0
359026,202,5,2014-08-22,533,1,1,0,1
359027,203,5,2014-08-22,892,1,1,0,1
359028,205,5,2014-08-22,861,1,1,0,1
359029,206,5,2014-08-22,828,1,1,0,0
359030,207,5,2014-08-22,1325,1,1,0,1
359031,208,5,2014-08-22,407,1,1,0,1
359035,212,5,2014-08-22,519,1,1,0,1
359036,213,5,2014-08-22,746,1,1,0,0
359037,214,5,2014-08-22,714,1,1,0,0
359038,216,5,2014-08-22,894,1,1,0,0
359039,217,5,2014-08-22,630,1,1,0,0
359041,220,5,2014-08-22,642,1,1,0,0
359043,222,5,2014-08-22,555,1,1,0,1
359044,223,5,2014-08-22,754,1,1,0,1
359045,224,5,2014-08-22,501,1,1,0,1
359046,225,5,2014-08-22,576,1,1,0,1
359047,226,5,2014-08-22,587,1,1,0,1
359048,227,5,2014-08-22,636,1,1,0,0
359049,228,5,2014-08-22,668,1,1,0,0
359050,229,5,2014-08-22,723,1,1,0,1
359051,230,5,2014-08-22,941,1,1,0,1
359053,233,5,2014-08-22,933,1,1,0,1
359054,234,5,2014-08-22,1030,1,1,0,0
359055,235,5,2014-08-22,553,1,1,0,1
359056,236,5,2014-08-22,853,1,1,0,1
359057,237,5,2014-08-22,553,1,1,0,1
359058,238,5,2014-08-22,1115,1,1,0,0
359059,239,5,2014-08-22,534,1,1,0,0
359060,240,5,2014-08-22,458,1,1,0,1
359061,241,5,2014-08-22,747,1,1,0,0
359062,242,5,2014-08-22,410,1,1,0,1
359065,246,5,2014-08-22,958,1,1,0,0
359066,247,5,2014-08-22,676,1,1,0,1
359067,248,5,2014-08-22,1140,1,1,0,1
359068,249,5,2014-08-22,631,1,1,0,1
359069,250,5,2014-08-22,682,1,1,0,1
359070,251,5,2014-08-22,2387,1,1,0,0
359071,252,5,2014-08-22,896,1,1,0,0
359072,253,5,2014-08-22,666,1,1,0,0
359073,254,5,2014-08-22,281,1,1,0,1
359074,255,5,2014-08-22,663,1,1,0,0
359075,256,5,2014-08-22,1178,1,1,0,0
359076,257,5,2014-08-22,615,1,1,0,1
359077,259,5,2014-08-22,2374,1,1,0,1
359078,260,5,2014-08-22,909,1,1,0,1
359080,262,5,2014-08-22,3640,1,1,0,0
359081,264,5,2014-08-22,860,1,1,0,1
359082,265,5,2014-08-22,529,1,1,0,1
359084,267,5,2014-08-22,1132,1,1,0,1
359085,268,5,2014-08-22,573,1,1,0,1
359086,269,5,2014-08-22,1290,1,1,0,0
359087,270,5,2014-08-22,1143,1,1,0,1
359089,272,5,2014-08-22,625,1,1,0,1
359090,273,5,2014-08-22,782,1,1,0,0
359094,280,5,2014-08-22,491,1,1,0,1
359095,281,5,2014-08-22,648,1,1,0,1
359096,282,5,2014-08-22,621,1,1,0,1
359097,285,5,2014-08-22,499,1,1,0,1
359098,286,5,2014-08-22,464,1,1,0,1
359099,289,5,2014-08-22,527,1,1,0,1
359102,292,5,2014-08-22,741,1,1,0,1
359104,294,5,2014-08-22,700,1,1,0,1
359105,295,5,2014-08-22,724,1,1,0,1
359106,296,5,2014-08-22,663,1,1,0,1
359108,299,5,2014-08-22,925,1,1,0,1
359109,300,5,2014-08-22,886,1,1,0,1
359110,301,5,2014-08-22,670,1,1,0,1
359111,302,5,2014-08-22,313,1,1,0,1
359112,303,5,2014-08-22,637,1,1,0,0
359113,304,5,2014-08-22,881,1,1,0,1
359114,305,5,2014-08-22,496,1,1,0,1
359116,308,5,2014-08-22,902,1,1,0,0
359118,310,5,2014-08-22,893,1,1,0,1
359119,311,5,2014-08-22,674,1,1,0,1
359120,312,5,2014-08-22,543,1,1,0,1
359121,313,5,2014-08-22,729,1,1,0,1
359122,314,5,2014-08-22,582,1,1,0,0
359123,315,5,2014-08-22,533,1,1,0,1
359124,316,5,2014-08-22,961,1,1,0,0
359125,318,5,2014-08-22,723,1,1,0,1
359128,321,5,2014-08-22,654,1,1,0,1
359129,322,5,2014-08-22,743,1,1,0,1
359130,323,5,2014-08-22,651,1,1,0,1
359132,325,5,2014-08-22,661,1,1,0,0
359133,326,5,2014-08-22,416,1,1,0,1
359134,327,5,2014-08-22,872,1,1,0,1
359135,328,5,2014-08-22,560,1,1,0,0
359136,329,5,2014-08-22,721,1,1,0,0
359137,330,5,2014-08-22,525,1,1,0,0
359138,331,5,2014-08-22,634,1,1,0,1
359141,334,5,2014-08-22,561,1,1,0,0
359143,336,5,2014-08-22,1676,1,1,0,1
359145,338,5,2014-08-22,564,1,1,0,1
359146,339,5,2014-08-22,796,1,1,0,1
359147,340,5,2014-08-22,770,1,1,0,1
359148,341,5,2014-08-22,731,1,1,0,0
359150,344,5,2014-08-22,1186,1,1,0,0
359151,346,5,2014-08-22,639,1,1,0,0
359153,349,5,2014-08-22,836,1,1,0,1
359154,350,5,2014-08-22,579,1,1,0,1
359155,351,5,2014-08-22,572,1,1,0,0
359156,352,5,2014-08-22,678,1,1,0,1
359157,353,5,2014-08-22,1346,1,1,0,1
359158,354,5,2014-08-22,800,1,1,0,0
359161,357,5,2014-08-22,892,1,1,0,1
359162,358,5,2014-08-22,1123,1,1,0,0
359163,359,5,2014-08-22,592,1,1,0,1
359164,360,5,2014-08-22,764,1,1,0,1
359165,361,5,2014-08-22,704,1,1,0,1
359168,364,5,2014-08-22,577,1,1,0,1
359170,367,5,2014-08-22,586,1,1,0,1
359172,369,5,2014-08-22,577,1,1,0,1
359173,370,5,2014-08-22,678,1,1,0,0
359174,371,5,2014-08-22,541,1,1,0,1
359176,373,5,2014-08-22,317,1,1,0,1
359177,374,5,2014-08-22,806,1,1,0,1
359178,375,5,2014-08-22,844,1,1,0,1
359179,376,5,2014-08-22,937,1,1,0,1
359180,377,5,2014-08-22,1155,1,1,0,1
359181,378,5,2014-08-22,972,1,1,0,0
359182,379,5,2014-08-22,461,1,1,0,1
359183,380,5,2014-08-22,1419,1,1,0,0
359186,383,5,2014-08-22,1914,1,1,0,1
359187,384,5,2014-08-22,1179,1,1,0,1
359188,386,5,2014-08-22,665,1,1,0,0
359189,387,5,2014-08-22,1118,1,1,0,0
359190,388,5,2014-08-22,1056,1,1,0,0
359191,389,5,2014-08-22,1310,1,1,0,0
359192,390,5,2014-08-22,1177,1,1,0,1
359194,392,5,2014-08-22,785,1,1,0,0
359195,393,5,2014-08-22,625,1,1,0,0
359196,394,5,2014-08-22,655,1,1,0,1
359197,395,5,2014-08-22,584,1,1,0,0
359198,396,5,2014-08-22,959,1,1,0,1
359199,397,5,2014-08-22,721,1,1,0,0
359200,398,5,2014-08-22,722,1,1,0,1
359201,400,5,2014-08-22,1106,1,1,0,1
359202,401,5,2014-08-22,668,1,1,0,1
359203,402,5,2014-08-22,612,1,1,0,1
359204,403,5,2014-08-22,796,1,1,0,0
359205,404,5,2014-08-22,474,1,1,0,1
359207,406,5,2014-08-22,485,1,1,0,1
359208,408,5,2014-08-22,455,1,1,0,1
359209,409,5,2014-08-22,560,1,1,0,1
359211,411,5,2014-08-22,698,1,1,0,1
359212,414,5,2014-08-22,412,1,1,0,1
359213,415,5,2014-08-22,587,1,1,0,1
359214,416,5,2014-08-22,1439,1,1,0,0
359215,417,5,2014-08-22,835,1,1,0,0
359216,418,5,2014-08-22,678,1,1,0,0
359217,419,5,2014-08-22,778,1,1,0,1
359218,421,5,2014-08-22,1205,1,1,0,1
359219,422,5,2014-08-22,537,1,1,0,1
359220,423,5,2014-08-22,2150,1,1,0,1
359221,424,5,2014-08-22,733,1,1,0,0
359222,425,5,2014-08-22,456,1,1,0,0
359223,426,5,2014-08-22,612,1,1,0,0
359225,432,5,2014-08-22,1571,1,1,0,0
359226,433,5,2014-08-22,689,1,1,0,1
359227,435,5,2014-08-22,379,1,1,0,0
359230,438,5,2014-08-22,507,1,1,0,1
359231,439,5,2014-08-22,901,1,1,0,1
359232,440,5,2014-08-22,560,1,1,0,1
359233,441,5,2014-08-22,744,1,1,0,0
359234,442,5,2014-08-22,475,1,1,0,1
359235,443,5,2014-08-22,536,1,1,0,1
359236,444,5,2014-08-22,1551,1,1,0,1
359237,445,5,2014-08-22,1298,1,1,0,0
359238,446,5,2014-08-22,660,1,1,0,0
359239,447,5,2014-08-22,571,1,1,0,1
359240,448,5,2014-08-22,824,1,1,0,0
359241,449,5,2014-08-22,1360,1,1,0,1
359242,450,5,2014-08-22,923,1,1,0,1
359243,451,5,2014-08-22,396,1,1,0,1
359245,453,5,2014-08-22,1343,1,1,0,1
359247,455,5,2014-08-22,516,1,1,0,1
359248,456,5,2014-08-22,787,1,1,0,0
359249,458,5,2014-08-22,649,1,1,0,1
359251,460,5,2014-08-22,423,1,1,0,1
359252,461,5,2014-08-22,416,1,1,0,1
359253,462,5,2014-08-22,574,1,1,0,1
359254,463,5,2014-08-22,845,1,1,0,0
359255,464,5,2014-08-22,1326,1,1,0,1
359258,467,5,2014-08-22,1495,1,1,0,0
359260,469,5,2014-08-22,1552,1,1,0,1
359261,470,5,2014-08-22,2351,1,1,0,0
359262,472,5,2014-08-22,714,1,1,0,0
359263,473,5,2014-08-22,502,1,1,0,0
359264,474,5,2014-08-22,783,1,1,0,1
359265,475,5,2014-08-22,967,1,1,0,0
359266,476,5,2014-08-22,628,1,1,0,1
359269,480,5,2014-08-22,604,1,1,0,1
359270,481,5,2014-08-22,501,1,1,0,1
359271,482,5,2014-08-22,823,1,1,0,1
359272,483,5,2014-08-22,593,1,1,0,1
359273,484,5,2014-08-22,917,1,1,0,1
359274,486,5,2014-08-22,555,1,1,0,0
359275,487,5,2014-08-22,757,1,1,0,1
359276,488,5,2014-08-22,422,1,1,0,1
359277,489,5,2014-08-22,642,1,1,0,1
359278,491,5,2014-08-22,570,1,1,0,1
359279,493,5,2014-08-22,914,1,1,0,0
359280,494,5,2014-08-22,1107,1,1,0,1
359282,496,5,2014-08-22,818,1,1,0,1
359283,497,5,2014-08-22,1251,1,1,0,1
359284,499,5,2014-08-22,651,1,1,0,1
359285,502,5,2014-08-22,1271,1,1,0,1
359286,503,5,2014-08-22,544,1,1,0,1
359287,504,5,2014-08-22,767,1,1,0,1
359288,505,5,2014-08-22,519,1,1,0,1
359289,506,5,2014-08-22,866,1,1,0,0
359291,508,5,2014-08-22,772,1,1,0,0
359292,509,5,2014-08-22,505,1,1,0,1
359293,510,5,2014-08-22,922,1,1,0,0
359294,511,5,2014-08-22,726,1,1,0,1
359295,513,5,2014-08-22,1987,1,1,0,1
359296,515,5,2014-08-22,847,1,1,0,0
359297,516,5,2014-08-22,721,1,1,0,0
359298,517,5,2014-08-22,671,1,1,0,1
359299,519,5,2014-08-22,626,1,1,0,1
359301,521,5,2014-08-22,485,1,1,0,1
359302,523,5,2014-08-22,1605,1,1,0,1
359303,524,5,2014-08-22,787,1,1,0,1
359304,525,5,2014-08-22,955,1,1,0,1
359306,527,5,2014-08-22,1102,1,1,0,0
359307,528,5,2014-08-22,1064,1,1,0,0
359312,533,5,2014-08-22,933,1,1,0,1
359314,536,5,2014-08-22,1038,1,1,0,0
359316,538,5,2014-08-22,481,1,1,0,1
359317,541,5,2014-08-22,885,1,1,0,0
359318,543,5,2014-08-22,240,1,1,0,1
359320,545,5,2014-08-22,1054,1,1,0,0
359322,548,5,2014-08-22,0,0,1,0,1
359324,550,5,2014-08-22,498,1,1,0,1
359325,551,5,2014-08-22,872,1,1,0,1
359326,552,5,2014-08-22,673,1,1,0,1
359327,553,5,2014-08-22,630,1,1,0,1
359328,554,5,2014-08-22,547,1,1,0,0
359329,556,5,2014-08-22,863,1,1,0,1
359330,557,5,2014-08-22,638,1,1,0,0
359331,558,5,2014-08-22,432,1,1,0,0
359332,559,5,2014-08-22,732,1,1,0,1
359333,560,5,2014-08-22,1729,1,1,0,1
359334,561,5,2014-08-22,750,1,1,0,0
359336,563,5,2014-08-22,660,1,1,0,0
359337,564,5,2014-08-22,514,1,1,0,0
359338,565,5,2014-08-22,808,1,1,0,0
359339,566,5,2014-08-22,614,1,1,0,0
359340,567,5,2014-08-22,677,1,1,0,0
359341,568,5,2014-08-22,385,1,1,0,1
359342,569,5,2014-08-22,675,1,1,0,1
359343,570,5,2014-08-22,600,1,1,0,0
359344,572,5,2014-08-22,646,1,1,0,0
359345,574,5,2014-08-22,656,1,1,0,1
359346,576,5,2014-08-22,913,1,1,0,1
359347,577,5,2014-08-22,550,1,1,0,1
359348,578,5,2014-08-22,975,1,1,0,1
359349,579,5,2014-08-22,844,1,1,0,0
359350,580,5,2014-08-22,1494,1,1,0,1
359351,581,5,2014-08-22,571,1,1,0,1
359353,583,5,2014-08-22,490,1,1,0,1
359354,584,5,2014-08-22,447,1,1,0,1
359355,585,5,2014-08-22,864,1,1,0,1
359357,588,5,2014-08-22,784,1,1,0,1
359358,589,5,2014-08-22,528,1,1,0,1
359360,591,5,2014-08-22,496,1,1,0,1
359361,592,5,2014-08-22,528,1,1,0,0
359362,593,5,2014-08-22,1210,1,1,0,1
359365,596,5,2014-08-22,771,1,1,0,1
359367,599,5,2014-08-22,926,1,1,0,1
359368,600,5,2014-08-22,747,1,1,0,1
359369,601,5,2014-08-22,372,1,1,0,1
359371,603,5,2014-08-22,802,1,1,0,1
359372,605,5,2014-08-22,529,1,1,0,1
359374,607,5,2014-08-22,533,1,1,0,1
359375,608,5,2014-08-22,873,1,1,0,1
359376,609,5,2014-08-22,522,1,1,0,1
359377,610,5,2014-08-22,557,1,1,0,0
359378,613,5,2014-08-22,932,1,1,0,1
